DATE,NASDAQCOM
07/15/2011,2789.8
07/18/2011,2765.11
07/19/2011,2826.52
07/20/2011,2814.23
07/21/2011,2834.43
07/22/2011,2858.83
07/25/2011,2842.8
07/26/2011,2839.96
07/27/2011,2764.79
07/28/2011,2766.25
07/29/2011,2756.38
08/01/2011,2744.61
08/02/2011,2669.24
08/03/2011,2693.07
08/04/2011,2556.39
08/05/2011,2532.41
08/08/2011,2357.69
08/09/2011,2482.52
08/10/2011,2381.05
08/11/2011,2492.68
08/12/2011,2507.98
08/15/2011,2555.2
08/16/2011,2523.45
08/17/2011,2511.48
08/18/2011,2380.43
08/19/2011,2341.84
08/22/2011,2345.38
08/23/2011,2446.06
08/24/2011,2467.69
08/25/2011,2419.63
08/26/2011,2479.85
08/29/2011,2562.11
08/30/2011,2576.11
08/31/2011,2579.46
09/01/2011,2546.04
09/02/2011,2480.33
09/05/2011,.
09/06/2011,2473.83
09/07/2011,2548.94
09/08/2011,2529.14
09/09/2011,2467.99
09/12/2011,2495.09
09/13/2011,2532.15
09/14/2011,2572.55
09/15/2011,2607.07
09/16/2011,2622.31
09/19/2011,2612.83
09/20/2011,2590.24
09/21/2011,2538.19
09/22/2011,2455.67
09/23/2011,2483.23
09/26/2011,2516.69
09/27/2011,2546.83
09/28/2011,2491.58
09/29/2011,2480.76
09/30/2011,2415.4
10/01/2011,2335.83
10/04/2011,2404.82
10/05/2011,2460.51
10/06/2011,2506.82
10/07/2011,2479.35
10/10/2011,2566.05
10/11/2011,2583.03
10/12/2011,2604.73
10/13/2011,2620.24
10/14/2011,2667.85
10/17/2011,2614.92
10/18/2011,2657.43
10/19/2011,2604.04
10/20/2011,2598.62
10/21/2011,2637.46
10/24/2011,2699.44
10/25/2011,2638.42
10/26/2011,2650.67
10/27/2011,2738.63
10/28/2011,2737.15
10/31/2011,2684.41
11/01/2011,2606.96
11/02/2011,2639.98
11/03/2011,2697.97
11/04/2011,2686.15
11/07/2011,2695.25
11/08/2011,2727.49
11/09/2011,2621.65
11/10/2011,2625.15
11/11/2011,2678.75
11/14/2011,2657.22
11/15/2011,2686.2
11/16/2011,2639.61
11/17/2011,2587.99
11/18/2011,2572.5
11/21/2011,2523.14
11/22/2011,2521.28
11/23/2011,2460.08
11/24/2011,.
11/25/2011,2441.51
11/28/2011,2527.34
11/29/2011,2515.51
11/30/2011,2620.34
12/01/2011,2626.2
12/02/2011,2626.93
12/05/2011,2655.76
12/06/2011,2649.56
12/07/2011,2649.21
12/08/2011,2596.38
12/09/2011,2646.85
12/12/2011,2612.26
12/13/2011,2579.27
12/14/2011,2539.31
12/15/2011,2541.01
12/16/2011,2555.33
12/19/2011,2523.14
12/20/2011,2603.73
12/21/2011,2577.97
12/22/2011,2599.45
12/23/2011,2618.64
12/26/2011,.
12/27/2011,2625.2
12/28/2011,2589.98
12/29/2011,2613.74
12/30/2011,2605.15
01/01/2012,.
01/03/2012,2648.72
01/04/2012,2648.36
01/05/2012,2669.86
01/06/2012,2674.22
01/09/2012,2676.56
01/10/2012,2702.5
01/11/2012,2710.76
01/12/2012,2724.7
01/13/2012,2710.67
01/16/2012,.
01/17/2012,2728.08
01/18/2012,2769.71
01/19/2012,2788.33
01/20/2012,2786.7
01/23/2012,2784.17
01/24/2012,2786.64
01/25/2012,2818.31
01/26/2012,2805.28
01/27/2012,2816.55
01/30/2012,2811.94
01/31/2012,2813.84
02/01/2012,2848.27
02/02/2012,2859.68
02/03/2012,2905.66
02/06/2012,2901.99
02/07/2012,2904.08
02/08/2012,2915.86
02/09/2012,2927.23
02/10/2012,2903.88
02/13/2012,2931.39
02/14/2012,2931.83
02/15/2012,2915.83
02/16/2012,2959.85
02/17/2012,2951.78
02/20/2012,.
02/21/2012,2948.57
02/22/2012,2933.17
02/23/2012,2956.98
02/24/2012,2963.75
02/27/2012,2966.16
02/28/2012,2986.76
02/29/2012,2966.89
03/01/2012,2988.97
03/02/2012,2976.19
03/05/2012,2950.48
03/06/2012,2910.32
03/07/2012,2935.69
03/08/2012,2970.42
03/09/2012,2988.34
03/12/2012,2983.66
03/13/2012,3039.88
03/14/2012,3040.73
03/15/2012,3056.37
03/16/2012,3055.26
03/19/2012,3078.32
03/20/2012,3074.15
03/21/2012,3075.32
03/22/2012,3063.32
03/23/2012,3067.92
03/26/2012,3122.57
03/27/2012,3120.35
03/28/2012,3104.96
03/29/2012,3095.36
03/30/2012,3091.57
04/01/2012,3119.7
04/03/2012,3113.57
04/04/2012,3068.09
04/05/2012,3080.5
04/06/2012,.
04/09/2012,3047.08
04/10/2012,2991.22
04/11/2012,3016.46
04/12/2012,3055.55
04/13/2012,3011.33
04/16/2012,2988.4
04/17/2012,3042.82
04/18/2012,3031.45
04/19/2012,3007.56
04/20/2012,3000.45
04/23/2012,2970.45
04/24/2012,2961.6
04/25/2012,3029.63
04/26/2012,3050.61
04/27/2012,3069.2
04/30/2012,3046.36
05/01/2012,3050.44
05/02/2012,3059.85
05/03/2012,3024.3
05/04/2012,2956.34
05/07/2012,2957.76
05/08/2012,2946.27
05/09/2012,2934.71
05/10/2012,2933.64
05/11/2012,2933.82
05/14/2012,2902.58
05/15/2012,2893.76
05/16/2012,2874.04
05/17/2012,2813.69
05/18/2012,2778.79
05/21/2012,2847.21
05/22/2012,2839.08
05/23/2012,2850.12
05/24/2012,2839.38
05/25/2012,2837.53
05/28/2012,.
05/29/2012,2870.99
05/30/2012,2837.36
05/31/2012,2827.34
06/01/2012,2747.48
06/04/2012,2760.01
06/05/2012,2778.11
06/06/2012,2844.72
06/07/2012,2831.02
06/08/2012,2858.42
06/11/2012,2809.73
06/12/2012,2843.07
06/13/2012,2818.61
06/14/2012,2836.33
06/15/2012,2872.8
06/18/2012,2895.33
06/19/2012,2929.76
06/20/2012,2930.45
06/21/2012,2859.09
06/22/2012,2892.42
06/25/2012,2836.17
06/26/2012,2854.06
06/27/2012,2875.32
06/28/2012,2849.49
06/29/2012,2935.06
07/01/2012,2951.24
07/03/2012,2976.09
07/04/2012,.
07/05/2012,2976.12
07/06/2012,2937.33
07/09/2012,2931.77
07/10/2012,2902.34
07/11/2012,2887.99
07/12/2012,2866.19
07/13/2012,2908.47
07/16/2012,2896.94
07/17/2012,2910.04
07/18/2012,2942.6
07/19/2012,2965.9
07/20/2012,2925.3
07/23/2012,2890.15
07/24/2012,2862.99
07/25/2012,2854.24
07/26/2012,2893.25
07/27/2012,2958.09
07/30/2012,2945.84
07/31/2012,2939.52
08/01/2012,2920.21
08/02/2012,2909.77
08/03/2012,2967.9
08/06/2012,2989.91
08/07/2012,3015.86
08/08/2012,3011.25
08/09/2012,3018.64
08/10/2012,3020.86
08/13/2012,3022.52
08/14/2012,3016.98
08/15/2012,3030.93
08/16/2012,3062.39
08/17/2012,3076.59
08/20/2012,3076.21
08/21/2012,3067.26
08/22/2012,3073.67
08/23/2012,3053.4
08/24/2012,3069.79
08/27/2012,3073.19
08/28/2012,3077.14
08/29/2012,3081.19
08/30/2012,3048.71
08/31/2012,3066.96
09/03/2012,.
09/04/2012,3075.06
09/05/2012,3069.27
09/06/2012,3135.81
09/07/2012,3136.42
09/10/2012,3104.02
09/11/2012,3104.53
09/12/2012,3114.31
09/13/2012,3155.83
09/14/2012,3183.95
09/17/2012,3178.67
09/18/2012,3177.8
09/19/2012,3182.62
09/20/2012,3175.96
09/21/2012,3179.96
09/24/2012,3160.78
09/25/2012,3117.73
09/26/2012,3093.7
09/27/2012,3136.6
09/28/2012,3116.23
10/01/2012,3113.53
10/02/2012,3120.04
10/03/2012,3135.23
10/04/2012,3149.46
10/05/2012,3136.19
10/08/2012,3112.35
10/09/2012,3065.02
10/10/2012,3051.78
10/11/2012,3049.41
10/12/2012,3044.11
10/15/2012,3064.18
10/16/2012,3101.17
10/17/2012,3104.12
10/18/2012,3072.87
10/19/2012,3005.62
10/22/2012,3016.96
10/23/2012,2990.46
10/24/2012,2981.7
10/25/2012,2986.12
10/26/2012,2987.95
10/29/2012,.
10/30/2012,.
10/31/2012,2977.23
11/01/2012,3020.06
11/02/2012,2982.13
11/05/2012,2999.66
11/06/2012,3011.93
11/07/2012,2937.29
11/08/2012,2895.58
11/09/2012,2904.87
11/12/2012,2904.26
11/13/2012,2883.89
11/14/2012,2846.81
11/15/2012,2836.94
11/16/2012,2853.13
11/19/2012,2916.07
11/20/2012,2916.68
11/21/2012,2926.55
11/22/2012,.
11/23/2012,2966.85
11/26/2012,2976.78
11/27/2012,2967.79
11/28/2012,2991.78
11/29/2012,3012.03
11/30/2012,3010.24
12/01/2012,3002.2
12/04/2012,2996.69
12/05/2012,2973.7
12/06/2012,2989.27
12/07/2012,2978.04
12/10/2012,2986.96
12/11/2012,3022.3
12/12/2012,3013.81
12/13/2012,2992.16
12/14/2012,2971.33
12/17/2012,3010.6
12/18/2012,3054.53
12/19/2012,3044.36
12/20/2012,3050.39
12/21/2012,3021.01
12/24/2012,3012.6
12/25/2012,.
12/26/2012,2990.16
12/27/2012,2985.91
12/28/2012,2960.31
12/31/2012,3019.51
01/01/2013,.
01/02/2013,3112.26
01/03/2013,3100.57
01/04/2013,3101.66
01/07/2013,3098.81
01/08/2013,3091.81
01/09/2013,3105.81
01/10/2013,3121.76
01/11/2013,3125.63
01/14/2013,3117.5
01/15/2013,3110.78
01/16/2013,3117.54
01/17/2013,3136
01/18/2013,3134.71
01/21/2013,.
01/22/2013,3143.18
01/23/2013,3153.67
01/24/2013,3130.38
01/25/2013,3149.71
01/28/2013,3154.3
01/29/2013,3153.66
01/30/2013,3142.31
01/31/2013,3142.13
02/01/2013,3179.1
02/04/2013,3131.17
02/05/2013,3171.58
02/06/2013,3168.48
02/07/2013,3165.13
02/08/2013,3193.87
02/11/2013,3192
02/12/2013,3186.49
02/13/2013,3196.88
02/14/2013,3198.66
02/15/2013,3192.03
02/18/2013,.
02/19/2013,3213.59
02/20/2013,3164.41
02/21/2013,3131.49
02/22/2013,3161.82
02/25/2013,3116.25
02/26/2013,3129.65
02/27/2013,3162.26
02/28/2013,3160.19
03/01/2013,3169.74
03/04/2013,3182.03
03/05/2013,3224.13
03/06/2013,3222.37
03/07/2013,3232.09
03/08/2013,3244.37
03/11/2013,3252.87
03/12/2013,3242.32
03/13/2013,3245.12
03/14/2013,3258.93
03/15/2013,3249.07
03/18/2013,3237.59
03/19/2013,3229.1
03/20/2013,3254.19
03/21/2013,3222.6
03/22/2013,3245
03/25/2013,3235.3
03/26/2013,3252.48
03/27/2013,3256.52
03/28/2013,3267.52
03/29/2013,.
04/01/2013,3239.17
04/02/2013,3254.86
04/03/2013,3218.6
04/04/2013,3224.98
04/05/2013,3203.86
04/08/2013,3222.25
04/09/2013,3237.86
04/10/2013,3297.25
04/11/2013,3300.16
04/12/2013,3294.95
04/15/2013,3216.49
04/16/2013,3264.63
04/17/2013,3204.67
04/18/2013,3166.36
04/19/2013,3206.06
04/22/2013,3233.55
04/23/2013,3269.33
04/24/2013,3269.65
04/25/2013,3289.99
04/26/2013,3279.26
04/29/2013,3307.02
04/30/2013,3328.79
05/01/2013,3299.13
05/02/2013,3340.62
05/03/2013,3378.63
05/06/2013,3392.97
05/07/2013,3396.63
05/08/2013,3413.27
05/09/2013,3409.17
05/10/2013,3436.58
05/13/2013,3438.79
05/14/2013,3462.61
05/15/2013,3471.62
05/16/2013,3465.24
05/17/2013,3498.97
05/20/2013,3496.43
05/21/2013,3502.12
05/22/2013,3463.3
05/23/2013,3459.42
05/24/2013,3459.14
05/27/2013,.
05/28/2013,3488.89
05/29/2013,3467.52
05/30/2013,3491.3
05/31/2013,3455.91
06/03/2013,3465.37
06/04/2013,3445.26
06/05/2013,3401.48
06/06/2013,3424.05
06/07/2013,3469.22
06/10/2013,3473.77
06/11/2013,3436.95
06/12/2013,3400.43
06/13/2013,3445.37
06/14/2013,3423.56
06/17/2013,3452.13
06/18/2013,3482.18
06/19/2013,3443.2
06/20/2013,3364.63
06/21/2013,3357.25
06/24/2013,3320.76
06/25/2013,3347.89
06/26/2013,3376.22
06/27/2013,3401.86
06/28/2013,3403.25
07/01/2013,3434.49
07/02/2013,3433.4
07/03/2013,3443.67
07/04/2013,.
07/05/2013,3479.38
07/08/2013,3484.83
07/09/2013,3504.26
07/10/2013,3520.76
07/11/2013,3578.3
07/12/2013,3600.08
07/15/2013,3607.49
07/16/2013,3598.5
07/17/2013,3610
07/18/2013,3611.28
07/19/2013,3587.61
07/22/2013,3600.39
07/23/2013,3579.27
07/24/2013,3579.6
07/25/2013,3605.19
07/26/2013,3613.16
07/29/2013,3599.14
07/30/2013,3616.47
07/31/2013,3626.37
08/01/2013,3675.74
08/02/2013,3689.59
08/05/2013,3692.95
08/06/2013,3665.77
08/07/2013,3654.01
08/08/2013,3669.12
08/09/2013,3660.11
08/12/2013,3669.95
08/13/2013,3684.44
08/14/2013,3669.27
08/15/2013,3606.12
08/16/2013,3602.78
08/19/2013,3589.09
08/20/2013,3613.59
08/21/2013,3599.79
08/22/2013,3638.71
08/23/2013,3657.79
08/26/2013,3657.57
08/27/2013,3578.52
08/28/2013,3593.35
08/29/2013,3620.3
08/30/2013,3589.87
09/02/2013,.
09/03/2013,3612.61
09/04/2013,3649.04
09/05/2013,3658.78
09/06/2013,3660.01
09/09/2013,3706.18
09/10/2013,3729.02
09/11/2013,3725.01
09/12/2013,3715.97
09/13/2013,3722.18
09/16/2013,3717.85
09/17/2013,3745.7
09/18/2013,3783.64
09/19/2013,3789.38
09/20/2013,3774.73
09/23/2013,3765.29
09/24/2013,3768.25
09/25/2013,3761.1
09/26/2013,3787.43
09/27/2013,3781.59
09/30/2013,3771.48
10/01/2013,3817.98
10/02/2013,3815.02
10/03/2013,3774.34
10/04/2013,3807.75
10/07/2013,3770.38
10/08/2013,3694.83
10/09/2013,3677.78
10/10/2013,3760.75
10/11/2013,3791.87
10/14/2013,3815.27
10/15/2013,3794.01
10/16/2013,3839.43
10/17/2013,3863.15
10/18/2013,3914.28
10/21/2013,3920.05
10/22/2013,3929.57
10/23/2013,3907.07
10/24/2013,3928.96
10/25/2013,3943.36
10/28/2013,3940.13
10/29/2013,3952.34
10/30/2013,3930.62
10/31/2013,3919.71
11/01/2013,3922.04
11/04/2013,3936.59
11/05/2013,3939.86
11/06/2013,3931.95
11/07/2013,3857.33
11/08/2013,3919.23
11/11/2013,3919.79
11/12/2013,3919.92
11/13/2013,3965.58
11/14/2013,3972.74
11/15/2013,3985.97
11/18/2013,3949.07
11/19/2013,3931.55
11/20/2013,3921.27
11/21/2013,3969.15
11/22/2013,3991.65
11/25/2013,3994.57
11/26/2013,4017.75
11/27/2013,4044.75
11/28/2013,.
11/29/2013,4059.89
12/01/2013,4045.26
12/03/2013,4037.2
12/04/2013,4038
12/05/2013,4033.16
12/06/2013,4062.52
12/09/2013,4068.75
12/10/2013,4060.49
12/11/2013,4003.81
12/12/2013,3998.4
12/13/2013,4000.98
12/16/2013,4029.52
12/17/2013,4023.68
12/18/2013,4070.06
12/19/2013,4058.13
12/20/2013,4104.74
12/23/2013,4148.9
12/24/2013,4155.42
12/25/2013,.
12/26/2013,4167.18
12/27/2013,4156.59
12/30/2013,4154.2
12/31/2013,4176.59
01/01/2014,.
01/02/2014,4143.07
01/03/2014,4131.91
01/06/2014,4113.68
01/07/2014,4153.18
01/08/2014,4165.61
01/09/2014,4156.19
01/10/2014,4174.66
01/13/2014,4113.3
01/14/2014,4183.02
01/15/2014,4214.88
01/16/2014,4218.69
01/17/2014,4197.58
01/20/2014,.
01/21/2014,4225.76
01/22/2014,4243
01/23/2014,4218.87
01/24/2014,4128.17
01/27/2014,4083.61
01/28/2014,4097.96
01/29/2014,4051.43
01/30/2014,4123.13
01/31/2014,4103.88
02/03/2014,3996.96
02/04/2014,4031.52
02/05/2014,4011.55
02/06/2014,4057.12
02/07/2014,4125.86
02/10/2014,4148.17
02/11/2014,4191.04
02/12/2014,4201.29
02/13/2014,4240.67
02/14/2014,4244.03
02/17/2014,.
02/18/2014,4272.78
02/19/2014,4237.95
02/20/2014,4267.55
02/21/2014,4263.41
02/24/2014,4292.97
02/25/2014,4287.59
02/26/2014,4292.06
02/27/2014,4318.93
02/28/2014,4308.12
03/03/2014,4277.3
03/04/2014,4351.97
03/05/2014,4357.97
03/06/2014,4352.13
03/07/2014,4336.22
03/10/2014,4334.45
03/11/2014,4307.19
03/12/2014,4323.33
03/13/2014,4260.42
03/14/2014,4245.4
03/17/2014,4279.95
03/18/2014,4333.31
03/19/2014,4307.6
03/20/2014,4319.29
03/21/2014,4276.79
03/24/2014,4226.39
03/25/2014,4234.27
03/26/2014,4173.58
03/27/2014,4151.23
03/28/2014,4155.76
03/31/2014,4198.99
04/01/2014,4268.04
04/02/2014,4276.46
04/03/2014,4237.74
04/04/2014,4127.73
04/07/2014,4079.75
04/08/2014,4112.99
04/09/2014,4183.9
04/10/2014,4054.11
04/11/2014,3999.73
04/14/2014,4022.69
04/15/2014,4034.16
04/16/2014,4086.23
04/17/2014,4095.52
04/18/2014,.
04/21/2014,4121.55
04/22/2014,4161.46
04/23/2014,4126.97
04/24/2014,4148.34
04/25/2014,4075.56
04/28/2014,4074.4
04/29/2014,4103.54
04/30/2014,4114.56
05/01/2014,4127.45
05/02/2014,4123.9
05/05/2014,4138.06
05/06/2014,4080.76
05/07/2014,4067.67
05/08/2014,4051.5
05/09/2014,4071.87
05/12/2014,4143.86
05/13/2014,4130.17
05/14/2014,4100.63
05/15/2014,4069.29
05/16/2014,4090.59
05/19/2014,4125.82
05/20/2014,4096.89
05/21/2014,4131.54
05/22/2014,4154.34
05/23/2014,4185.81
05/26/2014,.
05/27/2014,4237.07
05/28/2014,4225.07
05/29/2014,4247.95
05/30/2014,4242.62
06/02/2014,4237.2
06/03/2014,4234.08
06/04/2014,4251.64
06/05/2014,4296.23
06/06/2014,4321.4
06/09/2014,4336.24
06/10/2014,4338
06/11/2014,4331.93
06/12/2014,4297.63
06/13/2014,4310.65
06/16/2014,4321.11
06/17/2014,4337.23
06/18/2014,4362.84
06/19/2014,4359.33
06/20/2014,4368.04
06/23/2014,4368.68
06/24/2014,4350.36
06/25/2014,4379.76
06/26/2014,4379.05
06/27/2014,4397.93
06/30/2014,4408.18
07/01/2014,4458.65
07/02/2014,4457.73
07/03/2014,4485.93
07/04/2014,.
07/07/2014,4451.53
07/08/2014,4391.46
07/09/2014,4419.03
07/10/2014,4396.2
07/11/2014,4415.49
07/14/2014,4440.42
07/15/2014,4416.39
07/16/2014,4425.97
07/17/2014,4363.45
07/18/2014,4432.15
07/21/2014,4424.7
07/22/2014,4456.02
07/23/2014,4473.7
07/24/2014,4472.11
07/25/2014,4449.56
07/28/2014,4444.91
07/29/2014,4442.7
07/30/2014,4462.9
07/31/2014,4369.77
08/01/2014,4352.64
08/04/2014,4383.89
08/05/2014,4352.84
08/06/2014,4355.05
08/07/2014,4334.97
08/08/2014,4370.9
08/11/2014,4401.33
08/12/2014,4389.25
08/13/2014,4434.13
08/14/2014,4453
08/15/2014,4464.93
08/18/2014,4508.31
08/19/2014,4527.51
08/20/2014,4526.48
08/21/2014,4532.1
08/22/2014,4538.55
08/25/2014,4557.35
08/26/2014,4570.64
08/27/2014,4569.62
08/28/2014,4557.7
08/29/2014,4580.27
09/01/2014,.
09/02/2014,4598.19
09/03/2014,4572.57
09/04/2014,4562.29
09/05/2014,4582.9
09/08/2014,4592.29
09/09/2014,4552.29
09/10/2014,4586.52
09/11/2014,4591.81
09/12/2014,4567.6
09/15/2014,4518.9
09/16/2014,4552.76
09/17/2014,4562.19
09/18/2014,4593.43
09/19/2014,4579.79
09/22/2014,4527.69
09/23/2014,4508.69
09/24/2014,4555.22
09/25/2014,4466.75
09/26/2014,4512.19
09/29/2014,4505.85
09/30/2014,4493.39
10/01/2014,4422.09
10/02/2014,4430.2
10/03/2014,4475.62
10/06/2014,4454.8
10/07/2014,4385.2
10/08/2014,4468.59
10/09/2014,4378.34
10/10/2014,4276.24
10/13/2014,4213.66
10/14/2014,4227.17
10/15/2014,4215.32
10/16/2014,4217.39
10/17/2014,4258.44
10/20/2014,4316.07
10/21/2014,4419.48
10/22/2014,4382.85
10/23/2014,4452.79
10/24/2014,4483.72
10/27/2014,4485.93
10/28/2014,4564.29
10/29/2014,4549.23
10/30/2014,4566.14
10/31/2014,4630.74
11/03/2014,4638.91
11/04/2014,4623.64
11/05/2014,4620.72
11/06/2014,4638.47
11/07/2014,4632.53
11/10/2014,4651.62
11/11/2014,4660.56
11/12/2014,4675.13
11/13/2014,4680.14
11/14/2014,4688.54
11/17/2014,4671
11/18/2014,4702.44
11/19/2014,4675.71
11/20/2014,4701.87
11/21/2014,4712.97
11/24/2014,4754.89
11/25/2014,4758.25
11/26/2014,4787.32
11/27/2014,.
11/28/2014,4791.63
12/01/2014,4727.35
12/02/2014,4755.81
12/03/2014,4774.47
12/04/2014,4769.44
12/05/2014,4780.76
12/08/2014,4740.69
12/09/2014,4766.47
12/10/2014,4684.03
12/11/2014,4708.16
12/12/2014,4653.6
12/15/2014,4605.16
12/16/2014,4547.83
12/17/2014,4644.31
12/18/2014,4748.4
12/19/2014,4765.38
12/22/2014,4781.42
12/23/2014,4765.42
12/24/2014,4773.47
12/25/2014,.
12/26/2014,4806.86
12/29/2014,4806.91
12/30/2014,4777.44
12/31/2014,4736.05
01/01/2015,.
01/02/2015,4726.81
01/05/2015,4652.57
01/06/2015,4592.74
01/07/2015,4650.47
01/08/2015,4736.19
01/09/2015,4704.07
01/12/2015,4664.71
01/13/2015,4661.5
01/14/2015,4639.32
01/15/2015,4570.82
01/16/2015,4634.38
01/19/2015,.
01/20/2015,4654.85
01/21/2015,4667.42
01/22/2015,4750.4
01/23/2015,4757.88
01/26/2015,4771.76
01/27/2015,4681.5
01/28/2015,4637.99
01/29/2015,4683.41
01/30/2015,4635.24
02/02/2015,4676.69
02/03/2015,4727.74
02/04/2015,4716.7
02/05/2015,4765.1
02/06/2015,4744.4
02/09/2015,4726.01
02/10/2015,4787.64
02/11/2015,4801.18
02/12/2015,4857.61
02/13/2015,4893.84
02/16/2015,.
02/17/2015,4899.27
02/18/2015,4906.36
02/19/2015,4924.7
02/20/2015,4955.97
02/23/2015,4960.97
02/24/2015,4968.12
02/25/2015,4967.14
02/26/2015,4987.89
02/27/2015,4963.53
03/02/2015,5008.1
03/03/2015,4979.9
03/04/2015,4967.14
03/05/2015,4982.81
03/06/2015,4927.37
03/09/2015,4942.44
03/10/2015,4859.79
03/11/2015,4849.94
03/12/2015,4893.29
03/13/2015,4871.76
03/16/2015,4929.51
03/17/2015,4937.43
03/18/2015,4982.83
03/19/2015,4992.38
03/20/2015,5026.42
03/23/2015,5010.97
03/24/2015,4994.73
03/25/2015,4876.52
03/26/2015,4863.36
03/27/2015,4891.22
03/30/2015,4947.44
03/31/2015,4900.89
04/01/2015,4880.23
04/02/2015,4886.94
04/03/2015,.
04/06/2015,4917.32
04/07/2015,4910.23
04/08/2015,4950.82
04/09/2015,4974.56
04/10/2015,4995.98
04/13/2015,4988.25
04/14/2015,4977.29
04/15/2015,5011.02
04/16/2015,5007.79
04/17/2015,4931.81
04/20/2015,4994.6
04/21/2015,5014.1
04/22/2015,5035.17
04/23/2015,5056.06
04/24/2015,5092.08
04/27/2015,5060.25
04/28/2015,5055.42
04/29/2015,5023.64
04/30/2015,4941.42
05/01/2015,5005.39
05/04/2015,5016.93
05/05/2015,4939.33
05/06/2015,4919.64
05/07/2015,4945.54
05/08/2015,5003.55
05/11/2015,4993.57
05/12/2015,4976.19
05/13/2015,4981.69
05/14/2015,5050.8
05/15/2015,5048.29
05/18/2015,5078.44
05/19/2015,5070.03
05/20/2015,5071.74
05/21/2015,5090.79
05/22/2015,5089.36
05/25/2015,.
05/26/2015,5032.75
05/27/2015,5106.59
05/28/2015,5097.98
05/29/2015,5070.03
06/01/2015,5082.93
06/02/2015,5076.52
06/03/2015,5099.23
06/04/2015,5059.12
06/05/2015,5068.46
06/08/2015,5021.63
06/09/2015,5013.87
06/10/2015,5076.69
06/11/2015,5082.51
06/12/2015,5051.1
06/15/2015,5029.97
06/16/2015,5055.55
06/17/2015,5064.88
06/18/2015,5132.95
06/19/2015,5117
06/22/2015,5153.97
06/23/2015,5160.09
06/24/2015,5122.41
06/25/2015,5112.19
06/26/2015,5080.51
06/29/2015,4958.47
06/30/2015,4986.87
07/01/2015,5013.12
07/02/2015,5009.21
07/03/2015,.
07/06/2015,4991.94
07/07/2015,4997.46
07/08/2015,4909.76
07/09/2015,4922.4
07/10/2015,4997.7
07/13/2015,5071.51
07/14/2015,5104.89
07/15/2015,5098.94
07/16/2015,5163.18
07/17/2015,5210.14
07/20/2015,5218.86
07/21/2015,5208.12
07/22/2015,5171.77
07/23/2015,5146.41
07/24/2015,5088.63
07/27/2015,5039.78
07/28/2015,5089.21
07/29/2015,5111.73
07/30/2015,5128.78
07/31/2015,5128.28
08/03/2015,5115.38
08/04/2015,5105.55
08/05/2015,5139.94
08/06/2015,5056.44
08/07/2015,5043.54
08/10/2015,5101.8
08/11/2015,5036.79
08/12/2015,5044.39
08/13/2015,5033.56
08/14/2015,5048.24
08/17/2015,5091.7
08/18/2015,5059.35
08/19/2015,5019.05
08/20/2015,4877.49
08/21/2015,4706.04
08/24/2015,4526.25
08/25/2015,4506.49
08/26/2015,4697.54
08/27/2015,4812.71
08/28/2015,4828.32
08/31/2015,4776.51
09/01/2015,4636.11
09/02/2015,4749.98
09/03/2015,4733.5
09/04/2015,4683.92
09/07/2015,.
09/08/2015,4811.93
09/09/2015,4756.53
09/10/2015,4796.25
09/11/2015,4822.34
09/14/2015,4805.76
09/15/2015,4860.52
09/16/2015,4889.24
09/17/2015,4893.95
09/18/2015,4827.23
09/21/2015,4828.95
09/22/2015,4756.72
09/23/2015,4752.74
09/24/2015,4734.48
09/25/2015,4686.5
09/28/2015,4543.97
09/29/2015,4517.32
09/30/2015,4620.16
10/01/2015,4627.08
10/02/2015,4707.78
10/05/2015,4781.26
10/06/2015,4748.36
10/07/2015,4791.15
10/08/2015,4810.79
10/09/2015,4830.47
10/12/2015,4838.64
10/13/2015,4796.61
10/14/2015,4782.85
10/15/2015,4870.1
10/16/2015,4886.69
10/19/2015,4905.47
10/20/2015,4880.97
10/21/2015,4840.12
10/22/2015,4920.05
10/23/2015,5031.86
10/26/2015,5034.7
10/27/2015,5030.15
10/28/2015,5095.69
10/29/2015,5074.27
10/30/2015,5053.75
11/02/2015,5127.15
11/03/2015,5145.13
11/04/2015,5142.48
11/05/2015,5127.74
11/06/2015,5147.12
11/09/2015,5095.3
11/10/2015,5083.24
11/11/2015,5067.02
11/12/2015,5005.08
11/13/2015,4927.88
11/16/2015,4984.62
11/17/2015,4986.01
11/18/2015,5075.2
11/19/2015,5073.64
11/20/2015,5104.92
11/23/2015,5102.48
11/24/2015,5102.81
11/25/2015,5116.14
11/26/2015,.
11/27/2015,5127.52
11/30/2015,5108.67
12/01/2015,5156.31
12/02/2015,5123.22
12/03/2015,5037.53
12/04/2015,5142.27
12/07/2015,5101.81
12/08/2015,5098.24
12/09/2015,5022.87
12/10/2015,5045.17
12/11/2015,4933.47
12/14/2015,4952.23
12/15/2015,4995.36
12/16/2015,5071.13
12/17/2015,5002.55
12/18/2015,4923.08
12/21/2015,4968.92
12/22/2015,5001.11
12/23/2015,5045.93
12/24/2015,5048.49
12/25/2015,.
12/28/2015,5040.99
12/29/2015,5107.94
12/30/2015,5065.85
12/31/2015,5007.41
01/01/2016,.
01/04/2016,4903.09
01/05/2016,4891.43
01/06/2016,4835.76
01/07/2016,4689.43
01/08/2016,4643.63
01/11/2016,4637.99
01/12/2016,4685.92
01/13/2016,4526.06
01/14/2016,4615
01/15/2016,4488.42
01/18/2016,.
01/19/2016,4476.95
